id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1445760901525635088,1445760901525635088,2021-10-06 16:40:34 CEST,2021-10-06,16:40:34,+0200,500361295,nkquatre,N.K Quatre,,8.1/10   #movierating #TheGuilty  https://t.co/DkWoSbpIJU,und,[],[],['https://pbs.twimg.com/media/FBBf3xaVcAYAehC.jpg'],0,0,1,"['movierating', 'theguilty']",[],https://twitter.com/NKQuatre/status/1445760901525635088,False,,1,https://pbs.twimg.com/media/FBBf3xaVcAYAehC.jpg,,,,,,,[],,,,
1445758245667147776,1445758245667147776,2021-10-06 16:30:01 CEST,2021-10-06,16:30:01,+0200,624764317,thecredits,The Credits,,#TheGuilty sound designers Mandell Winter and David Esparza tell us how they cranked up the tension in Antoine Fuqua and Jake Gyllenhaal’s thriller.  https://t.co/Rlz25uqtNS,en,[],['https://www.motionpictures.org/2021/10/how-the-guilty-sound-designers-cranked-the-tension-in-antoine-fuqua-jake-gyllenhaals-thriller/'],[],0,0,0,['theguilty'],[],https://twitter.com/TheCredits/status/1445758245667147776,False,,0,,,,,,,,[],,,,
1445757963273080841,1445757963273080841,2021-10-06 16:28:53 CEST,2021-10-06,16:28:53,+0200,328860741,amiontheair,Am I On The Air,,"Listen to ""Lethal Protector"" by @AmIOnTheAir w. @DXDONMEGA  https://t.co/wRUU5uryyz #TV #Movies #Reviews #VenomLetThereBeCarnage #Venom2 #AddamsFamily2 #TheGuilty #TheManySaintsOfNewark #Queenpins #LaBrea #1",en,"[{'screen_name': 'amiontheair', 'name': 'am i on the air', 'id': '328860741'}, {'screen_name': 'dxdonmega', 'name': 'don owens', 'id': '31267769'}]",['https://amiontheair.buzzsprout.com/16223/9315888-lethal-protector'],[],0,0,0,"['tv', 'movies', 'reviews', 'venomlettherebecarnage', 'venom2', 'addamsfamily2', 'theguilty', 'themanysaintsofnewark', 'queenpins', 'labrea']",[],https://twitter.com/AmIOnTheAir/status/1445757963273080841,False,,0,,,,,,,,[],,,,
1445757896852054023,1445757896852054023,2021-10-06 16:28:38 CEST,2021-10-06,16:28:38,+0200,31267769,dxdonmega,Don Owens,,"Listen to ""Lethal Protector"" by @AmIOnTheAir w. @DXDONMEGA  https://t.co/HddIMOm84j #TV #Movies #Reviews #VenomLetThereBeCarnage #Venom2 #AddamsFamily2 #TheGuilty #TheManySaintsOfNewark #Queenpins #LaBrea #1",en,"[{'screen_name': 'amiontheair', 'name': 'am i on the air', 'id': '328860741'}, {'screen_name': 'dxdonmega', 'name': 'don owens', 'id': '31267769'}]",['https://amiontheair.buzzsprout.com/16223/9315888-lethal-protector'],[],0,0,0,"['tv', 'movies', 'reviews', 'venomlettherebecarnage', 'venom2', 'addamsfamily2', 'theguilty', 'themanysaintsofnewark', 'queenpins', 'labrea']",[],https://twitter.com/DXDONMEGA/status/1445757896852054023,False,,0,,,,,,,,[],,,,
1445756916060225555,1445756916060225555,2021-10-06 16:24:44 CEST,2021-10-06,16:24:44,+0200,1345793585845841923,marvelandm,MarvelandMore20,,"STREAM IT. #TheGuilty on #Netflix is a heavy, stressful watch, and if it isn’t too far-fetched, it’s at least a little bit fetched. Yet you can do far, far worse than watch Gyllenhaal work like this for 90 minutes.",en,[],[],[],0,0,0,"['theguilty', 'netflix']",[],https://twitter.com/MarvelandM/status/1445756916060225555,False,,0,,,,,,,,[],,,,
1445754787085963267,1445754787085963267,2021-10-06 16:16:16 CEST,2021-10-06,16:16:16,+0200,24339627,yansibree,B.R.E.E. 🏳️‍🌈 #RegisterToVote #KeriNiLeni 💖✊🏻,,"As someone who doesnt like taking calls and talking on the phone, I am super restless and exhausted watching #TheGuilty on @Netflix_PH.   Buti na lang talaga crush ko siya. 🤭  https://t.co/BGDAoSdFOc",en,"[{'screen_name': 'netflix_ph', 'name': 'netflix philippines', 'id': '763551860787515393'}]",[],['https://pbs.twimg.com/tweet_video_thumb/FBBaT7eVkAsRSeb.jpg'],0,0,1,['theguilty'],[],https://twitter.com/yansibree/status/1445754787085963267,False,,1,https://pbs.twimg.com/tweet_video_thumb/FBBaT7eVkAsRSeb.jpg,,,,,,,[],,,,
1445749322264420353,1445749322264420353,2021-10-06 15:54:33 CEST,2021-10-06,15:54:33,+0200,1314259505148907522,mildlix_,𝓶𝓮𝓵𝓸𝓭𝔂,,พระเอกเองก็มีปหทางจิต สั่นเสิ่นตลอด แอบงงว่าผญทำร้ายลูกแล้วทำไมผชพาผญไปรพ แล้วปล่อยลูกไว้บ้านทั้งที่ลูกเจ็บ งอง #theguilty,th,[],[],[],0,0,0,['theguilty'],[],https://twitter.com/mildlix_/status/1445749322264420353,False,,0,,,,,,,,[],,,,
1445748446351138822,1445748446351138822,2021-10-06 15:51:04 CEST,2021-10-06,15:51:04,+0200,239894327,the_ent_factor,Entertainment Factor,,"Trailer, images and poster for the thriller THE GUILTY (2021) starring Jake Gyllenhaal   https://t.co/v1JV62BzLZ  #theguilty #jakegyllenhaal #movies #netflix #thriller #nicpizzolatto #antoinefuqua #ethanhawke #rileykeough #theguiltynetflix  https://t.co/wjxzNRx8dn",en,[],['https://entertainment-factor.blogspot.com/2021/10/the-guilty-2021-trailer-images-poster.html'],"['https://pbs.twimg.com/media/FBBUf9sWQA4wywa.jpg', 'https://pbs.twimg.com/media/FBBUf_AVcAMn-4i.jpg']",0,0,0,"['theguilty', 'jakegyllenhaal', 'movies', 'netflix', 'thriller', 'nicpizzolatto', 'antoinefuqua', 'ethanhawke', 'rileykeough', 'theguiltynetflix']",[],https://twitter.com/The_Ent_Factor/status/1445748446351138822,False,,1,https://pbs.twimg.com/media/FBBUf9sWQA4wywa.jpg,,,,,,,[],,,,
1445745820326772736,1445745820326772736,2021-10-06 15:40:38 CEST,2021-10-06,15:40:38,+0200,65876451,nutellanate,ǝoɔsoᴚ ǝʇɐN,,"Bolstered by its urgent setup and adroit steerage by Antoine Fuqua, #TheGuilty unspools with the propulsive vehemence of a hissing kettle, as an exquisite Jake Gyllenhaal—tightly-wound and tortured—fights against the clock, the establishment, and his own internal demons. @Netflix  https://t.co/cTKaV1YgFd",en,"[{'screen_name': 'netflix', 'name': 'netflix', 'id': '16573941'}]",[],['https://pbs.twimg.com/media/FBBSKCXVIA0zykF.jpg'],0,1,5,['theguilty'],[],https://twitter.com/nutellanate/status/1445745820326772736,False,,1,https://pbs.twimg.com/media/FBBSKCXVIA0zykF.jpg,,,,,,,[],,,,
1445736470300356612,1445736470300356612,2021-10-06 15:03:29 CEST,2021-10-06,15:03:29,+0200,3281552551,ageofksg,gigi,,tired of dead beat dads getting movies made about them #theguilty,en,[],[],[],2,0,0,['theguilty'],[],https://twitter.com/ageofksg/status/1445736470300356612,False,,0,,,,,,,,[],,,,
